frame,x,y,confidence
53597,936,342,0.734054
53598,,,
53599,,,
53600,,,
53601,,,
53602,,,
53603,,,
53604,,,
53605,,,
53606,,,
53607,,,
53608,940,344,0.552956
53609,,,
53610,,,
53611,940,344,0.557652
53612,,,
53613,,,
53614,,,
53615,,,
53616,,,
53617,1027,438,0.997241
53618,1025,437,0.996979
53619,1024,438,0.996907
53620,1022,437,0.997479
53621,1021,436,0.997636
53622,1018,436,0.998163
53623,1015,436,0.998648
53624,1014,435,0.999191
53625,1012,436,0.999286
53626,1012,436,0.999242
53627,1010,436,0.999126
53628,1008,436,0.998656
53629,1008,433,0.999062
53630,1006,434,0.998819
53631,1008,436,0.998475
53632,1005,436,0.998262
53633,1004,436,0.998123
53634,1004,436,0.998488
53635,1003,436,0.998222
53636,1002,436,0.997656
53637,1003,436,0.997746
53638,945,340,0.439681
53639,945,340,0.448083
53640,,,
53641,842,406,0.962811
53642,843,406,0.962237
53643,844,406,0.932495
53644,845,405,0.937259
53645,846,404,0.931449
53646,,,
53647,846,403,0.912074
53648,,,
53649,,,
53650,,,
53651,,,
53652,,,
53653,845,401,0.926012
53654,846,400,0.898861
53655,,,
53656,,,
53657,,,
53658,,,
53659,,,
53660,,,
53661,785,378,0.880947
53662,785,378,0.887990
53663,785,379,0.895198
53664,785,379,0.905677
53665,785,379,0.904466
53666,784,378,0.906136
53667,,,
53668,,,
53669,,,
53670,,,
53671,,,
53672,,,
53673,,,
53674,,,
53675,,,
53676,,,
53677,,,
53678,,,
53679,,,
53680,,,
53681,,,
53682,,,
53683,,,
53684,,,
53685,868,51,0.388639
53686,868,51,0.377186
53687,868,51,0.364054
53688,,,
53689,868,51,0.365947
53690,,,
53691,,,
53692,868,51,0.386759
53693,868,51,0.364325
53694,868,51,0.354568
53695,868,51,0.438609
53696,868,51,0.400282
53697,868,51,0.406939
53698,868,51,0.424130
53699,868,51,0.442657
53700,868,51,0.407891
53701,868,51,0.455032
53702,868,51,0.470901
53703,868,51,0.450107
53704,868,51,0.451966
53705,868,51,0.449477
53706,868,51,0.468529
53707,868,51,0.490453
53708,868,51,0.470290
53709,868,51,0.461504
53710,868,51,0.464038
53711,868,51,0.436624
53712,868,51,0.379237
53713,868,51,0.396204
53714,868,51,0.400132
53715,868,51,0.410408
53716,868,51,0.417536
53717,868,51,0.442264
53718,868,51,0.482582
53719,868,51,0.467228
53720,868,51,0.462332
53721,868,51,0.467520
53722,868,51,0.350879
53723,868,51,0.417362
53724,,,
53725,868,50,0.352926
53726,,,
53727,,,
53728,,,
53729,,,
53730,,,
53731,,,
53732,,,
53733,,,
53734,,,
53735,,,
53736,,,
53737,,,
53738,,,
53739,868,51,0.400501
53740,868,51,0.366063
53741,868,51,0.395699
53742,868,51,0.412128
53743,868,51,0.387407
53744,868,51,0.392836
53745,868,51,0.439605
53746,868,51,0.451462
53747,868,51,0.446104
53748,868,51,0.478988
53749,868,51,0.505470
53750,868,51,0.496340
53751,868,51,0.495846
53752,868,51,0.489792
53753,868,51,0.460551
53754,868,51,0.489314
53755,868,51,0.467675
53756,868,51,0.428172
53757,868,51,0.471575
53758,868,51,0.460122
53759,868,51,0.418934
53760,868,51,0.380983
53761,868,51,0.380114
53762,868,51,0.404164
53763,868,51,0.389252
53764,868,51,0.407707
53765,868,51,0.429395
53766,868,51,0.418748
53767,868,51,0.410569
53768,868,51,0.411939
53769,,,
53770,,,
53771,,,
53772,,,
53773,,,
53774,,,
53775,868,51,0.404979
53776,868,51,0.398840
53777,868,51,0.391660
53778,868,51,0.380240
53779,,,
53780,868,51,0.396137
53781,868,51,0.401362
53782,868,51,0.398839
53783,868,50,0.370009
53784,868,50,0.416967
53785,868,50,0.380621
53786,868,50,0.430726
53787,868,50,0.516953
53788,868,50,0.491585
53789,868,50,0.428416
53790,868,50,0.415002
53791,868,50,0.417564
53792,868,51,0.432413
53793,868,50,0.385669
53794,868,50,0.400668
53795,,,
53796,,,
53797,,,
53798,868,51,0.364943
53799,,,
53800,,,
53801,,,
53802,,,
53803,,,
53804,,,
53805,,,
53806,,,
53807,,,
53808,,,
53809,,,
53810,,,
53811,,,
53812,868,50,0.373619
53813,868,51,0.389521
53814,868,51,0.423466
53815,868,51,0.372389
53816,868,51,0.368278
53817,868,51,0.386103
53818,868,51,0.397675
53819,868,51,0.421843
53820,868,51,0.468900
53821,868,51,0.478199
53822,868,51,0.465144
53823,868,50,0.458871
53824,868,50,0.452266
53825,868,50,0.451845
53826,868,51,0.489183
53827,868,51,0.493851
53828,868,51,0.516074
53829,868,51,0.547238
53830,868,51,0.544228
53831,868,50,0.543898
53832,868,50,0.557934
53833,868,50,0.557227
53834,868,50,0.593900
53835,868,50,0.637924
53836,868,50,0.635303
53837,868,50,0.626082
53838,868,50,0.605482
53839,868,50,0.619458
53840,868,50,0.610111
53841,868,50,0.586777
53842,868,50,0.583976
53843,868,50,0.570131
53844,868,50,0.414500
53845,868,50,0.438790
53846,868,50,0.465911
53847,868,51,0.427019
53848,868,51,0.366570
53849,868,51,0.413364
53850,868,51,0.405598
53851,868,51,0.412300
53852,868,51,0.393656
53853,868,51,0.398995
53854,868,51,0.398961
53855,868,51,0.403623
53856,868,51,0.407067
53857,868,51,0.455660
53858,868,51,0.455101
53859,868,51,0.456501
53860,868,51,0.455427
53861,868,51,0.471800
53862,868,51,0.449436
53863,868,51,0.410615
53864,868,51,0.412731
53865,868,51,0.396698
53866,868,51,0.416090
53867,868,51,0.418056
53868,868,51,0.398984
53869,868,51,0.395744
53870,868,51,0.362214
53871,868,51,0.364709
53872,,,
53873,,,
53874,868,51,0.382570
53875,868,51,0.386743
53876,868,51,0.385567
53877,868,51,0.418111
53878,868,51,0.388436
53879,868,51,0.401492
53880,868,51,0.370844
53881,868,51,0.395301
53882,868,51,0.387684
53883,868,51,0.386408
53884,868,51,0.399418
53885,868,51,0.377355
53886,868,51,0.376369
53887,868,51,0.373104
53888,868,51,0.377464
53889,868,51,0.372203
53890,868,51,0.378304
53891,868,51,0.379760
53892,868,51,0.387234
53893,868,51,0.377870
53894,868,51,0.376901
53895,868,51,0.360132
53896,868,51,0.379785
53897,868,51,0.356519
53898,868,51,0.367711
53899,,,
53900,868,51,0.363101
53901,868,51,0.373475
53902,,,
53903,,,
53904,,,
53905,,,
53906,,,
53907,,,
53908,,,
53909,,,
53910,,,
53911,,,
53912,868,51,0.373874
53913,868,51,0.370590
53914,868,51,0.384610
53915,868,51,0.400604
53916,868,51,0.421672
53917,868,51,0.447145
53918,868,51,0.434142
53919,868,51,0.420703
53920,868,51,0.422637
53921,,,
53922,868,51,0.426628
53923,868,51,0.401858
53924,868,51,0.441632
53925,868,51,0.448679
53926,868,51,0.454047
53927,868,51,0.438542
53928,868,51,0.448052
53929,868,51,0.454010
53930,868,51,0.432066
53931,868,51,0.427400
53932,868,51,0.397984
53933,868,51,0.392846
53934,868,51,0.405720
53935,868,51,0.395662
53936,868,51,0.399760
53937,868,51,0.407833
53938,868,51,0.390379
53939,868,51,0.391918
53940,868,51,0.425358
53941,868,51,0.412289
53942,868,51,0.449458
53943,868,51,0.434113
53944,868,51,0.430889
53945,868,51,0.426859
53946,868,51,0.364115
53947,868,51,0.360618
53948,868,51,0.370021
53949,868,51,0.375490
53950,,,
53951,868,51,0.357690
53952,868,51,0.350385
53953,868,51,0.350118
53954,868,51,0.354805
53955,868,51,0.363146
53956,868,51,0.369440
53957,868,51,0.363098
53958,,,
53959,,,
53960,,,
53961,,,
53962,,,
53963,,,
53964,,,
53965,,,
53966,868,50,0.366726
53967,868,50,0.412043
53968,868,51,0.366414
53969,868,51,0.357981
53970,868,51,0.355069
53971,868,51,0.354016
53972,868,51,0.354532
53973,868,51,0.354766
53974,,,
53975,868,51,0.423514
53976,868,51,0.422800
53977,868,51,0.424167
53978,868,51,0.426868
53979,868,51,0.427317
53980,868,51,0.427874
53981,868,51,0.429461
53982,868,51,0.429600
53983,868,51,0.429256
53984,868,51,0.430291
53985,868,51,0.428586
53986,868,51,0.428577
53987,868,51,0.429128
53988,868,51,0.429130
53989,868,51,0.428324
53990,868,51,0.428288
53991,868,51,0.427602
53992,868,51,0.427602
53993,868,51,0.412285
53994,868,51,0.476650
53995,868,51,0.456757
53996,868,51,0.488085
53997,868,51,0.486888
53998,868,51,0.491212
53999,868,51,0.498820
54000,868,51,0.498901
54001,868,51,0.487334
54002,868,51,0.483376
54003,868,51,0.542207
54004,868,51,0.518348
54005,868,51,0.569324
54006,868,51,0.556144
54007,868,51,0.579436
54008,868,51,0.586636
54009,868,51,0.599238
54010,868,51,0.599890
54011,868,51,0.597714
54012,868,51,0.588419
54013,868,51,0.581560
54014,868,51,0.559986
54015,868,51,0.546424
54016,868,51,0.556350
54017,868,51,0.534967
54018,868,51,0.552355
54019,868,51,0.543001
54020,868,51,0.532891
54021,868,51,0.510681
54022,868,51,0.519423
54023,868,51,0.510659
54024,868,51,0.488831
54025,868,51,0.492429
54026,868,51,0.460348
54027,968,86,0.356210
54028,,,
54029,,,
54030,,,
54031,,,
54032,,,
54033,,,
54034,,,
54035,868,50,0.393474
54036,868,50,0.420350
54037,868,50,0.443990
54038,868,50,0.462371
54039,868,50,0.453996
54040,868,50,0.448201
54041,868,50,0.449244
54042,868,50,0.424610
54043,868,50,0.420754
54044,868,50,0.358575
54045,868,50,0.395501
54046,868,50,0.388994
54047,868,50,0.437823
54048,868,50,0.506583
54049,868,50,0.523272
54050,868,50,0.514823
54051,868,50,0.506433
54052,868,50,0.510161
54053,868,50,0.503078
54054,868,50,0.523273
54055,868,50,0.521607
54056,868,50,0.537827
54057,868,50,0.570841
54058,868,50,0.574287
54059,868,50,0.592584
54060,868,50,0.595299
54061,868,50,0.593934
54062,868,50,0.576531
54063,868,50,0.582808
54064,868,50,0.589159
54065,868,50,0.587684
54066,868,50,0.615178
54067,868,50,0.616461
54068,868,50,0.608976
54069,,,
54070,868,51,0.354443
54071,868,51,0.354391
54072,,,
54073,,,
54074,868,51,0.414190
54075,868,50,0.443849
54076,868,50,0.446188
54077,868,50,0.537118
54078,868,50,0.600731
54079,868,51,0.647282
54080,868,51,0.654761
54081,868,51,0.629509
54082,868,51,0.578646
54083,868,51,0.561872
54084,868,51,0.565127
54085,868,51,0.567335
54086,868,51,0.570044
54087,868,51,0.569558
54088,868,51,0.642697
54089,868,51,0.357177
54090,868,50,0.403495
54091,868,50,0.464125
54092,868,50,0.532940
54093,868,51,0.663881
54094,868,51,0.687702
54095,868,51,0.688467
54096,868,51,0.621720
54097,868,51,0.609151
54098,868,51,0.589806
54099,868,51,0.601466
54100,868,51,0.557622
54101,868,51,0.572567
54102,868,51,0.572890
54103,868,51,0.526586
54104,868,51,0.540604
54105,868,51,0.537174
54106,868,51,0.545084
54107,868,51,0.505269
54108,868,51,0.454413
54109,868,51,0.440759
54110,868,51,0.444662
54111,868,51,0.422817
54112,868,51,0.419394
54113,868,51,0.445521
54114,868,51,0.446546
54115,868,51,0.470250
54116,868,51,0.435305
54117,868,51,0.436041
54118,868,51,0.454392
54119,868,51,0.445520
54120,868,51,0.479360
54121,868,51,0.448708
54122,868,51,0.442732
54123,868,51,0.487713
54124,868,51,0.504464
54125,868,51,0.523806
54126,868,51,0.516858
54127,868,51,0.539296
54128,868,51,0.535158
54129,868,51,0.530715
54130,868,51,0.543841
54131,868,51,0.581474
54132,868,51,0.608932
54133,868,51,0.579250
54134,868,51,0.568009
54135,868,51,0.572799
54136,868,51,0.576976
54137,868,51,0.577220
54138,868,51,0.602207
54139,868,51,0.527206
54140,868,51,0.544831
54141,868,51,0.496265
54142,868,51,0.471502
54143,868,51,0.490284
54144,868,51,0.466832
54145,868,51,0.445346
54146,868,51,0.479026
54147,868,51,0.465495
54148,868,51,0.458043
54149,868,51,0.463950
54150,868,51,0.412399
54151,868,51,0.394924
54152,,,
54153,,,
54154,,,
54155,,,
54156,,,
54157,,,
54158,,,
54159,,,
54160,,,
54161,,,
54162,,,
54163,,,
54164,,,
54165,,,
54166,,,
54167,,,
54168,,,
54169,,,
54170,265,384,0.987593
54171,266,384,0.988481
54172,265,384,0.987353
54173,265,384,0.986839
54174,265,384,0.982989
54175,264,384,0.983609
54176,264,384,0.984135
54177,264,384,0.983614
54178,,,
54179,,,
54180,,,
54181,,,
54182,,,
54183,,,
54184,,,
54185,,,
54186,,,
54187,,,
54188,265,384,0.987908
54189,265,384,0.987573
54190,264,384,0.986647
54191,264,384,0.987157
54192,264,384,0.989993
54193,265,384,0.988195
54194,264,384,0.987872
54195,264,384,0.987863
54196,264,384,0.987251
54197,263,384,0.989602
54198,263,384,0.988683
54199,264,384,0.984881
54200,263,384,0.986747
54201,264,384,0.985377
54202,264,384,0.984404
54203,263,384,0.987447
54204,264,384,0.985677
54205,264,384,0.986735
54206,264,384,0.986397
54207,264,384,0.986453
54208,264,384,0.986211
54209,264,384,0.986980
54210,264,384,0.985717
54211,,,
54212,264,384,0.989215
54213,264,384,0.986101
54214,264,384,0.984171
54215,264,384,0.985271
54216,264,384,0.985061
54217,264,384,0.984685
54218,265,384,0.982391
54219,265,384,0.980996
54220,264,383,0.981470
54221,265,383,0.981993
54222,264,384,0.981899
54223,264,384,0.979904
54224,265,382,0.979003
54225,265,382,0.975959
54226,264,382,0.976489
54227,265,382,0.978468
54228,265,382,0.978538
54229,265,383,0.977390
54230,265,382,0.979289
54231,266,382,0.977877
54232,266,383,0.977651
54233,,,
54234,,,
54235,,,
54236,,,
54237,,,
54238,,,
54239,,,
54240,,,
54241,,,
54242,,,
54243,,,
54244,,,
54245,,,
54246,,,
54247,,,
54248,,,
54249,,,
54250,,,
54251,868,51,0.464044
54252,868,51,0.467375
54253,868,51,0.470859
54254,868,51,0.481384
54255,868,51,0.479099
54256,868,51,0.501429
54257,868,51,0.503231
54258,868,51,0.516597
54259,868,51,0.521703
54260,868,51,0.495870
54261,868,51,0.507014
54262,868,51,0.521454
54263,868,51,0.528120
54264,868,51,0.525945
54265,868,51,0.507770
54266,868,51,0.506259
54267,868,51,0.495889
54268,868,51,0.458421
54269,868,51,0.427206
54270,868,51,0.413314
54271,868,51,0.413470
54272,868,51,0.471548
54273,868,51,0.484954
54274,868,50,0.399480
54275,868,50,0.406257
54276,868,50,0.429872
54277,867,50,0.440463
54278,867,50,0.440815
54279,867,50,0.468118
54280,867,50,0.440630
54281,867,50,0.421827
54282,867,50,0.430704
54283,867,50,0.410086
54284,867,50,0.417561
54285,867,50,0.417345
54286,867,50,0.418297
54287,867,50,0.419764
54288,867,50,0.420770
54289,867,50,0.410749
54290,867,50,0.408938
54291,867,50,0.412408
54292,867,50,0.409590
54293,868,50,0.440205
54294,868,50,0.432229
54295,868,50,0.427248
54296,868,50,0.370423
54297,868,51,0.425078
54298,868,51,0.426213
54299,868,50,0.405385
54300,868,50,0.405868
54301,868,51,0.417766
54302,868,51,0.414902
54303,868,50,0.520418
54304,868,50,0.552081
54305,868,50,0.583929
54306,868,51,0.517512
54307,868,51,0.470632
54308,868,51,0.503499
54309,868,51,0.487641
54310,868,51,0.467600
54311,868,51,0.463343
54312,868,51,0.478785
54313,868,51,0.477969
54314,868,51,0.491632
54315,868,51,0.515684
54316,868,51,0.482757
54317,868,51,0.498404
54318,868,51,0.505908
54319,868,51,0.468583
54320,868,51,0.434540
54321,868,51,0.421842
54322,868,51,0.434109
54323,868,51,0.362088
54324,868,51,0.356723
54325,868,51,0.376466
54326,868,51,0.408345
54327,868,51,0.382980
54328,868,51,0.392616
54329,868,51,0.368073
54330,868,51,0.371663
54331,868,51,0.367546
54332,,,
54333,,,
54334,868,51,0.424387
54335,868,51,0.383332
54336,868,51,0.410634
54337,868,50,0.474067
54338,868,50,0.510129
54339,868,50,0.506308
54340,868,50,0.496638
54341,868,50,0.505230
54342,868,50,0.517595
54343,868,50,0.500828
54344,868,50,0.493052
54345,868,51,0.493193
54346,868,50,0.434316
54347,868,50,0.483225
54348,868,51,0.466154
54349,868,51,0.411703
54350,868,51,0.385588
54351,,,
54352,,,
54353,,,
54354,,,
54355,868,51,0.367408
54356,,,
54357,,,
54358,,,
54359,,,
54360,,,
54361,,,
54362,,,
54363,,,
54364,,,
54365,,,
54366,,,
54367,868,51,0.351851
54368,,,
54369,868,51,0.453381
54370,868,51,0.483158
54371,868,51,0.496057
54372,868,51,0.481356
54373,868,51,0.511989
54374,868,51,0.501247
54375,868,51,0.476362
54376,,,
54377,868,51,0.356941
54378,868,51,0.364056
54379,,,
54380,,,
54381,,,
54382,868,51,0.352809
54383,868,51,0.358581
54384,,,
54385,,,
54386,,,
54387,,,
54388,,,
54389,,,
54390,,,
54391,,,
54392,,,
54393,,,
54394,868,51,0.357113
54395,,,
54396,,,
54397,868,50,0.551700
54398,868,50,0.458233
54399,868,50,0.389866
54400,868,50,0.436038
54401,868,50,0.427933
54402,868,50,0.455086
54403,868,50,0.472441
54404,868,51,0.486517
54405,868,51,0.460562
54406,868,51,0.458960
54407,868,51,0.459725
54408,868,51,0.467097
54409,868,51,0.498904
54410,868,51,0.502299
54411,868,51,0.521297
54412,868,51,0.525390
54413,868,51,0.525187
54414,868,51,0.497836
54415,868,51,0.506456
54416,868,51,0.500471
54417,868,51,0.452080
54418,868,51,0.448042
54419,868,51,0.369199
54420,868,51,0.371317
54421,868,51,0.405271
54422,868,51,0.391797
54423,868,51,0.397275
54424,868,51,0.371928
54425,868,51,0.420513
54426,868,50,0.414670
54427,868,51,0.404101
54428,868,51,0.430683
54429,868,51,0.453205
54430,868,51,0.462590
54431,868,51,0.483412
54432,868,50,0.489750
54433,868,50,0.493399
54434,868,50,0.489885
54435,868,50,0.509634
54436,868,50,0.523623
54437,868,50,0.555221
54438,868,50,0.558619
54439,868,50,0.543679
54440,868,50,0.548450
54441,868,50,0.545131
54442,868,50,0.542893
54443,868,50,0.541882
54444,868,50,0.515067
54445,868,50,0.499470
54446,868,51,0.479998
54447,868,51,0.492127
54448,868,51,0.527271
54449,868,52,0.639363
54450,868,52,0.604620
54451,868,52,0.604981
54452,868,51,0.603979
54453,868,51,0.637400
54454,868,51,0.632536
54455,868,51,0.614186
54456,868,50,0.647169
54457,868,50,0.614141
54458,868,50,0.547019
54459,868,51,0.612301
54460,868,51,0.610205
54461,868,51,0.639325
54462,868,51,0.612091
54463,868,51,0.579787
54464,868,51,0.551775
54465,868,51,0.601322
54466,868,51,0.599712
54467,868,51,0.577428
54468,868,51,0.599753
54469,868,51,0.588572
54470,868,51,0.600274
54471,868,51,0.622573
54472,868,51,0.631026
54473,868,51,0.608701
54474,868,51,0.597663
54475,868,51,0.595117
54476,868,51,0.569910
54477,868,51,0.541446
54478,868,51,0.521513
54479,868,51,0.536363
54480,868,51,0.545508
54481,868,51,0.523146
54482,868,51,0.510930
54483,868,51,0.528680
54484,868,51,0.520143
54485,868,51,0.519368
54486,868,51,0.491359
54487,868,51,0.472493
54488,868,51,0.472042
54489,868,51,0.483776
54490,868,51,0.486136
54491,868,51,0.466094
54492,868,51,0.472727
54493,868,51,0.493939
54494,868,51,0.487947
54495,868,51,0.551768
54496,868,51,0.546572
54497,868,51,0.561129
54498,868,51,0.588353
54499,868,51,0.548842
54500,868,51,0.574237
54501,868,51,0.558358
54502,868,51,0.578227
54503,868,51,0.539011
54504,868,51,0.533294
54505,868,51,0.458455
54506,868,51,0.459897
54507,868,51,0.464643
54508,868,51,0.442948
54509,868,51,0.463282
54510,868,51,0.470688
54511,868,51,0.484424
54512,868,51,0.446813
54513,868,51,0.462437
54514,868,51,0.466592
54515,868,51,0.487058
54516,868,51,0.470043
54517,868,50,0.496284
54518,,,
54519,868,51,0.427646
54520,868,51,0.423724
54521,868,51,0.409947
54522,868,51,0.369072
54523,868,51,0.351955
54524,,,
54525,868,51,0.373968
54526,868,51,0.402327
54527,868,51,0.437187
54528,868,51,0.435120
54529,868,51,0.384634
54530,868,51,0.393761
54531,868,51,0.390135
54532,868,51,0.387475
54533,868,51,0.382414
54534,868,51,0.351917
54535,,,
54536,,,
54537,,,
54538,,,
54539,,,
54540,,,
54541,,,
54542,,,
54543,,,
54544,,,
54545,,,
54546,,,
54547,,,
54548,,,
54549,,,
54550,,,
54551,,,
54552,,,
54553,264,385,0.996052
54554,264,385,0.996034
54555,264,385,0.996000
54556,264,385,0.996117
54557,264,385,0.995476
54558,264,385,0.995667
54559,264,385,0.995325
54560,264,385,0.995677
54561,264,385,0.995818
54562,264,384,0.996178
54563,264,385,0.995764
54564,264,385,0.996174
54565,264,385,0.995710
54566,264,385,0.995761
54567,264,385,0.995704
54568,263,385,0.996243
54569,263,385,0.996311
54570,263,385,0.996589
54571,264,385,0.996970
54572,264,385,0.997120
54573,263,384,0.997076
54574,263,384,0.997020
54575,263,385,0.996744
54576,263,385,0.996887
54577,264,385,0.996893
54578,264,385,0.996319
54579,264,385,0.996284
54580,264,385,0.996026
54581,264,385,0.996407
54582,264,385,0.995950
54583,264,385,0.995905
54584,264,385,0.996043
54585,264,385,0.995936
54586,264,385,0.996040
54587,264,385,0.996025
54588,264,385,0.996435
54589,264,385,0.996626
54590,264,385,0.996827
54591,264,385,0.996611
54592,264,385,0.996774
54593,264,385,0.996582
54594,,,
54595,,,
54596,264,384,0.996628
54597,264,384,0.996394
54598,264,384,0.996439
54599,264,384,0.996559
54600,264,384,0.996651
54601,264,384,0.996648
54602,264,384,0.996695
54603,264,384,0.996646
54604,264,385,0.996656
54605,,,
54606,264,384,0.996819
54607,264,385,0.996659
54608,,,
54609,264,385,0.996441
54610,264,385,0.996608
54611,264,386,0.996596
54612,,,
54613,264,386,0.996654
54614,,,
54615,409,442,0.945211
54616,409,436,0.918975
54617,408,437,0.908675
54618,408,437,0.919312
54619,408,440,0.911272
54620,408,444,0.941522
54621,409,444,0.960836
54622,409,443,0.963172
54623,410,444,0.978781
54624,409,440,0.974847
54625,410,438,0.972033
54626,410,440,0.977977
54627,410,438,0.978853
54628,410,436,0.970377
54629,410,436,0.977466
54630,411,436,0.974555
54631,411,436,0.979153
54632,412,436,0.978275
54633,412,436,0.980938
54634,412,436,0.977971
54635,412,435,0.980435
54636,413,432,0.976438
54637,414,431,0.969053
54638,414,430,0.968280
